Köln;Bürgermeisterin;Preiser-Marian;Sabine;Euskirchen;;Postfach 1240;53896;Bad Münstereifel;02253/5050;02253/505114;www.bad-muenstereifel.de;buergermeister@bad-muenstereifel.de
Münster;Bürgermeisterin;Kammann;Elisabeth;Warendorf;;Postfach 1161/1162;48357;Beelen;02586/8870;02586/88788;www.beelen.de;info@beelen.de
Köln;Bürgermeisterin;Pfordt;Maria;Rhein-Erft-Kreis;;Postfach 1169;50101;Bergheim;02271/89-0;02271/89239;www.bergheim.de;rathaus@bergheim.de
Münster;Bürgermeisterin;Dirks;Marion;Coesfeld;;Postfach 1361;48723;Billerbeck;02543/730;02543/7350;www.billerbeck.de;stadt@billerbeck.de
Münster;Bürgermeisterin;Schulze Hessing;Mechthild;Borken;;Postfach 1764;46307;Borken;02861/9390;02861/939253;www.borken.de;stadtpost@borken.de
Münster;Bürgermeisterin;Stremlau;Elisabeth;Coesfeld;;Postfach 1551;48236;Dülmen;02594/120;02594/3135;www.duelmen.de;stadt@duelmen.de
Arnsberg;Bürgermeisterin;Heymann;Imke;Ennepe-Ruhr;;Postfach 1543/1544;58244;Ennepetal;02333/979-0;02333/979280;www.ennepetal.de;stadt@ennepetal.de
Detmold;Bürgermeisterin;Rehmert;Monika;Lippe;;Postfach 1151;32695;Extertal;05262/4020;05262/402119;www.extertal.de;info@extertal.de
Köln;Bürgermeisterin;Stupp;Susanne;Rhein-Erft-Kreis;;Postfach 1960;50209;Frechen;02234/501-1;02234/501219;www.stadt-frechen.de;buergermeisterin@stadt-frechen.de
Arnsberg;Bürgermeisterin;Reschke;Nicole;Siegen-Wittgenstein;;Postfach 1120;57251;Freudenberg;02734/430;02734/43115;www.freudenberg-stadt.de;info@freudenberg-stadt.de
Münster;Bürgermeisterin;Jürgens;Sonja;Borken;;Postfach 1848;48579;Gronau (Westf.);02562/120;02562/12200;www.gronau.de;info@gronau.de
Düsseldorf;Bürgermeisterin;Warnecke;Dr. Bettina;Mettmann;;Postfach 1665;42760;Haan;02129/911100;02129/911102;www.haan.de;Buergermeister@stadt-haan.de
Detmold;Bürgermeisterin;Rodenbrock-Wesselmann;Anne-Elisabeth;Gütersloh;;Postfach 1563/64;33780;Halle (Westf.);05201/1830;05201/183110;www.hallewestfalen.de;hallewestfalen@gt-net.de
Detmold;Bürgermeisterin;Amsbeck-Dopheide;Sabine;Gütersloh;;Postfach 1420;33419;Harsewinkel;05247/9350;05247/935170;www.harsewinkel.de;harsewinkel@gt-net.de
Arnsberg;Bürgermeisterin;Strauss-Köster;Dr. Katja;Ennepe-Ruhr;;Postfach 1561;58311;Herdecke;02330/611-0;02330/12614;www.herdecke.de;stadtverwaltung@herdecke.de
Düsseldorf;Bürgermeisterin;Alkenings;Birgit;Mettmann;;Postfach 880;40708;Hilden;02103/720;02103/72601;www.hilden.de;info@hilden.de
Arnsberg;Bürgermeisterin;Drossel;Ulrike Maria;Unna;;Postfach 1220;59435;Holzwickede;02301/9150;02301/13332;www.holzwickede.de;info@holzwickede.de
Düsseldorf;Bürgermeisterin;Nienhaus;Dr. Ulrike;Rhein-Kreis Neuss;;Postfach 101265;41544;Kaarst;02131/9870;02131/987400;www.kaarst.de;info@kaarst.de
Düsseldorf;Bürgermeisterin;Schulz;Dr. Britta;Kleve;;Postfach 1165;47538;Kalkar;02824/130;02824/13234;www.kalkar.de;info@kalkar.de
Düsseldorf;Bürgermeisterin;Northing;Sonja;Kleve;;Postfach 1960;47517;Kleve;02821/840;02821/23759;www.kleve.de;stadt-kleve@kleve.de
Detmold;Bürgermeisterin;Mittag;Susanne;Gütersloh;;Postfach 1120;33443;Langenberg;05248/5080;05248/50860;www.langenberg.de;langenberg@gt-net.de
Köln;Bürgermeisterin;Schunck-Zenker;Marion Christine;Düren;;Postfach 1227;52438;Linnich;02462/99080;02462/9908900;www.linnich.de;mail@linnich.de
Düsseldorf;Bürgermeisterin;Mielke-Westerlage;Angelika;Rhein-Kreis Neuss;;Postfach 1664;40641;Meerbusch;02132/9160;02132/916320;www.meerbusch.de;service@meerbusch.de
Münster;Bürgermeisterin;Rählmann;Christina;Steinfurt;;Postfach 1160;49493;Mettingen;05452/520;05452/5218;www.mettingen.de;info@mettingen.de
Köln;Bürgermeisterin;Ritter;Margareta;Städteregion Aachen;;Postfach 80;52153;Monschau;02472/811;02472/81220;www.monschau.de;stadtverwaltung@monschau.de
Arnsberg;Bürgermeisterin;Tupat;Birgit;Märkischer Kreis;;Postfach 1103;58766;Nachrodt-Wiblingwerde;02352/93830;02352/938350;www.nachrodt-wiblingwerde.de;post@nachrodt-wiblingwerde.de
Köln;Bürgermeisterin;Sander;Nicole;Rhein-Sieg-Kreis;;Postfach 1120;53810;Neunkirchen-Seelscheid;02247/3030;02247/30370;www.neunkirchen-seelscheid.de;gemeinde@neunkirchen-seelscheid.de
Münster;Bürgermeisterin;Schemmann;Sonja;Steinfurt;;Postfach 1153;48352;Nordwalde;02573/9290;02573/929150;www.nordwalde.de;gemeinde@nordwalde.de
Münster;Bürgermeisterin;Mahnke;Manuela;Coesfeld;;Postfach 1140;48292;Nottuln;02502/9420;02502/942222;www.nottuln.de;info@nottuln.de
Arnsberg;Bürgermeisterin;Grollmann;Gabriele;Ennepe-Ruhr;;Postfach 740;58320;Schwelm;02336/801-1;02336/801370;www.schwelm.de;info@schwelm.de
Münster;Bürgermeisterin;Bögel-Hoyer;Claudia;Steinfurt;;Postfach 2480;48553;Steinfurt;02552/9250;02552/925184;www.steinfurt.de;info@stadt-steinfurt.de
Köln;Bürgermeisterin;Kalkbrenner;Petra;Rhein-Sieg-Kreis;;Rathausstr. 115;53913;Swisttal;02255/3090;02255/309299;www.swisttal.de;Gemeinde.Swisttal@swisttal.de
Münster;Bürgermeisterin;Jeske;Dagmar;Borken;;Postfach 1162;46334;Velen;02863/9260;02863/926299;www.velen.de;info@velen.de
Düsseldorf;Bürgermeisterin;Anemüller;Sabine;Viersen;;Postfach 101152;41711;Viersen;02162/1010;02162/101100;www.viersen.de;stadt@viersen.de
Köln;Bürgermeisterin;Offergeld;Renate;Rhein-Sieg-Kreis;;Rathausstr. 34;53343;Wachtberg;0228/95440;0228/9544123;www.wachtberg.de;marlies.schmitz@wachtberg.de
Münster;Bürgermeisterin;Moenikes;Nicole;Recklinghausen;;Postfach 120;45722;Waltrop;02309/9300;02309/930300;www.waltrop.de;stadtverwaltung@waltrop.de
Köln;Bürgermeisterin;Horst;Anna-Katharina;Euskirchen;;Postfach 1163;53914;Weilerswist;02254/96000;02254/960060;www.weilerswist.de;gemeinde@weilerswist.de
Arnsberg;Bürgermeisterin;Voßloh;Silvia;Märkischer Kreis;;Postfach 1740;58777;Werdohl;02392/9170;02392/917238;www.werdohl.de;post@werdohl.de
Detmold;Bürgermeisterin;Weike;Marion;Gütersloh;;Postfach 1103;33819;Werther (Westf.);05203/7050;05203/70588;www.stadt-werther.de;info@stadt-werther.de
Düsseldorf;Bürgermeisterin;Westkamp;Ulrike;Wesel;;Postfach 101180;46467;Wesel;0281/2031;0281/203249;www.wesel.de;poststelle@wesel.de
Münster;Bürgermeisterin;Große-Heitmeyer;Annette;Steinfurt;;Postfach 1161;49486;Westerkappeln;05404/8870;05404/88777;www.westerkappeln.de;info@westerkappeln.de
Arnsberg;Bürgermeisterin;Schuppler;Christa;Siegen-Wittgenstein;;Postfach 1109;57225;Wilnsdorf;02739/8020;02739/802139;www.wilnsdorf.de;Rathaus@Wilnsdorf.de
Arnsberg;Bürgermeisterin;Leidemann;Sonja;Ennepe-Ruhr;;Postfach 2280;58412;Witten;02302/581-0;02302/55554;www.witten.de;stadt@witten.de
Düsseldorf;Bürgermeisterin;Panke;Dr. Claudia Almut;Mettmann;;Postfach 1480;42481;Wülfrath;02058/180;02058/18272;www.wuelfrath.de;verwaltung@stadt.wuelfrath.de
Köln;Landrat;Kreuzberg;Michael;Rhein-Erft-Kreis;;Willy-Brandt-Platz 1;50126;Bergheim;02271/83-0;02271/832300;www.rhein-erft-kreis.de;info@rhein-erft-kreis.de
Köln;Landrat;Tebroke;Dr. Hermann-Josef;Rheinisch-Bergischer Kreis;;Postfach 200450;51434;Bergisch Gladbach;02202/130;02202/132600;w3.rbk-online.de;info@rbk-online.de
Münster;Landrat;Zwicker;Dr. Kai;Borken;;Burloer Str. 93;46325;Borken;02861/820;02861/63320;www.kreis-borken.de;info@kreis-borken.de
Münster;Landrat;Schulze Pellengahr;Dr. Christian;Coesfeld;;Friedrich-Ebert-Str.7;48638;Coesfeld;02541/180;02541/189999;www.kreis-coesfeld.de;info@kreis-coesfeld.de
Detmold;Landrat;Lehmann;Dr. Axel;Lippe;;Postfach 2053;32710;Detmold;05231/62-0;05231/62-2151;www.lippe.de;info@lippe.de
Köln;Landrat;Spelthahn;Wolfgang;Düren;;Bismarckstr. 16;52348;Düren;02421/22-0;02421/222020;www.kreis-dueren.de;mail@kreis-dueren.de
Köln;Landrat;Rosenke;Günter;Euskirchen;;Jülicher Ring 32;53879;Euskirchen;02251/15-0;02251/15666;www.kreis-euskirchen.de;mailbox@kreis-euskirchen.de
Köln;Landrat;Hagt;Jochen;Oberbergischer Kreis;;Postfach 100555;51605;Gummersbach;02261/880;02261/881033;www.oberbergischer-kreis.de;mail@obk.de
Detmold;Landrat;Adenauer;Sven-Georg;Gütersloh;;Postfach 1820;33373;Gütersloh;05241/850;05241/854000;www.kreis-guetersloh.de;kreisverwaltung@gt-net.de
Köln;Landrat;Pusch;Stephan;Heinsberg;;Postfach 1380;52517;Heinsberg;02452/13-0;02452/131100;www.kreis-heinsberg.de;info@kreis-heinsberg.de
Detmold;Landrat;Müller;Jürgen;Herford;;Postfach 1103;33819;Herford;05221/13-0;05221/13-1902;www.kreis-herford.de;info@kreis-herford.de
Detmold;Landrat;Spieker;Friedhelm;Höxter;;Moltkestr. 12;37671;Höxter;05271/9650;05271/37926;www.kreis-hoexter.de;info@kreis-hoexter.de
Düsseldorf;Landrat;Spreen;Wolfgang;Kleve;;Postfach 1507;47515;Kleve;02821/850;02821/85500;www.kreis-kleve.de;info@kreis-kleve.de
Arnsberg;Landrat;Gemke;Thomas;Märkischer Kreis;;Postfach 2080;58505;Lüdenscheid;02351/96660;02351/6866;www.maerkischer-kreis.de;zentrale-dienste@maerkischer-kreis.de
Arnsberg;Landrat;Schneider;Dr. Karl;Hochsauerlandkreis;;Steinstr. 27;59872;Meschede;0291/940;0291/941140;www.hochsauerlandkreis.de;post@hochsauerlandkreis.de
Düsseldorf;Landrat;Hendele;Thomas;Mettmann;;Postfach 100607;40806;Mettmann;02104/990;02104/994444;www.kreis-mettmann.de;kme@kreis-mettmann.de
Detmold;Landrat;Niermann;Dr. Ralf;Minden-Lübbecke;;Postfach 2580;32382;Minden;0571/8070;0571/8072700;www.minden-luebbecke.de;info@minden-luebbecke.de
Düsseldorf;Landrat;Petrauschke;Hans-Jürgen;Rhein-Kreis Neuss;;Oberstraße 91;41460;Neuss;02181/6010;02181/6012330;www.rhein-kreis-neuss.de;info@rhein-kreis-neuss.de
Arnsberg;Landrat;Beckehoff;Frank Werner;Olpe;;Postfach 1560;57445;Olpe;02761/810;02761/81343;www.kreis-olpe.de;info@kreis-olpe.de
Detmold;Landrat;Müller;Manfred;Paderborn;;Postfach 1940;33049;Paderborn;05251/3080;05251/308444;www.kreis-paderborn.de;info@kreis-paderborn.de
Münster;Landrat;Süberkrüb;Cay;Recklinghausen;;Kurt-Schumacher-Allee 1;45657;Recklinghausen;02361/530;02361/533291;www.kreis-recklinghausen.de;info@kreis-recklinghausen.de
Arnsberg;Landrat;Schade;Olaf;Ennepe-Ruhr-Kreis;;Postfach 420;58317;Schwelm;02336/93-0;02336/932222;www.ennepe-ruhr-kreis.de;verwaltung@en-kreis.de
Köln;Landrat;Schuster;Sebastian;Rhein-Sieg-Kreis;;Postfach 1551;53705;Siegburg;02241/131;02241/132179;www.rhein-sieg-kreis.de;kreisverwaltung@rhein-sieg-kreis.de
Arnsberg;Landrat;Müller;Andreas;Siegen-Wittgenstein;;Koblenzer Str.73;57072;Siegen;0271/3330;0271/3332500;www.siegen-wittgenstein.de;post@siegen-wittgenstein.de
Münster;Landrat;Effing;Dr. Klaus Johannes;Steinfurt;;Tecklenburger Str. 10;48565;Steinfurt;02551/690;02551/692400;www.kreis-steinfurt.de;post@kreis-steinfurt.de
Arnsberg;Landrat;Makiolla;Michael;Unna;;Postfach 2112;59411;Unna;02303/270;02303/271399;www.kreis-unna.de;post@kreis-unna.de
Düsseldorf;Landrat;Coenen;Dr. Andreas;Viersen;;Postfach 100762;41707;Viersen;02162/390;02162/391803;www.kreis-viersen.de;post@kreis-viersen.de
Münster;Landrat;Gericke;Dr. Olaf;Warendorf;;Postfach 110561;48207;Warendorf;02581/534012;02581/534099;www.kreis-warendorf.de;info@kreis-warendorf.de
Düsseldorf;Landrat;Müller;Dr. Ansgar;Wesel;;Postfach 101160;46471;Wesel;0281/2070;0281/2072947;www.kreis-wesel.de;post@kreis-wesel.de
Arnsberg;Landrätin;Irrgang;Eva;Soest;;Postfach 1752;59477;Soest;02921/300;02921/302945;www.kreis-soest.de;buergerservice@kreis-soest.de
Köln;Oberbürgermeister;Philipp;Marcel;Aachen;;Katschhof;52058;Aachen;0241 432-0;0241 432-8000;www.aachen.de;oberbuergermeister@mail.aachen.de
Detmold;Oberbürgermeister;Clausen;Pit;Bielefeld;;Postfach 100111;33501;Bielefeld;0521/510;0521/516599;www.bielefeld.de;posteingang@bielefeld.de
Arnsberg;Oberbürgermeister;Eiskirch;Thomas;Bochum;;Willy-Brandt-Platz 2-6;44787;Bochum;0234/9100;0234/9103643;www.bochum.de;info@bochum.de
Köln;Oberbürgermeister;Sridharan;Ashok-Alexander;Bonn;;Berliner Platz 2;53111;Bonn;0228/77-0;0228/774646;www.bonn.de;oberbuergermeister@bonn.de
Münster;Oberbürgermeister;Tischler;Bernd;Bottrop;;Postfach 101554;46215;Bottrop;02041/7030;02041/703280;www.bottrop.de;stadtverwaltung@bottrop.de
Arnsberg;Oberbürgermeister;Sierau;Ullrich;Dortmund;;Friedensplatz 1;44122;Dortmund;0231/500;0231/5022877;www.dortmund.de;oberbuergermeister@dortmund.de
Düsseldorf;Oberbürgermeister;Link;Sören;Duisburg;;Burgplatz 19;47049;Duisburg;0203/2830;0203/2832020;www.duisburg.de;oberbuergermeister@stadt-duisburg.de
Düsseldorf;Oberbürgermeister;Geisel;Thomas;Düsseldorf;;Postfach 101120;40002;Düsseldorf;0211/8991;0211/8929133;www.duesseldorf.de;rathausinfo@duesseldorf.de
Düsseldorf;Oberbürgermeister;Kufen;Thomas Markus;Essen;;Porscheplatz 1;45121;Essen;0201/880;0201/8888010;www.essen.de;info@essen.de
Münster;Oberbürgermeister;Baranowski;Frank;Gelsenkirchen;;Ebertstraße 11;45875;Gelsenkirchen;0209/1690;0209/1693530;www.gelsenkirchen.de;stadt@gelsenkirchen.de
Arnsberg;Oberbürgermeister;Schulz;Erik O.;Hagen;;Postfach 4249;58042;Hagen;02331/2070;02331/2072400;www.hagen.de;stadtverwaltung@stadt-hagen.de
Arnsberg;Oberbürgermeister;Hunsteger-Petermann;Thomas;Hamm;;Postfach 2449;59061;Hamm;02381/171;02381/172971;www.hamm.de;info@stadt.hamm.de
Arnsberg;Oberbürgermeister;Dudda;Dr. Frank;Herne;;Postfach 101820;44608;Herne;02323/160;02323/162100;www.herne.de;info@herne.de
Düsseldorf;Oberbürgermeister;Meyer;Frank;Krefeld;;Postfach 2740;47727;Krefeld;02151/86-0;02151/753081;www.krefeld.de;stadtservice@krefeld.de
Köln;Oberbürgermeister;Richrath;Uwe;Leverkusen;;Postfach 101140;51311;Leverkusen;0214/406-0;0214/4061172;www.leverkusen.de;postmaster@stadt.leverkusen.de
Düsseldorf;Oberbürgermeister;Reiners;Hans Wilhelm;Mönchengladbach;;Weiherstraße 21;41050;Mönchengladbach;02161/250;02161/252579;www.moenchengladbach.de;post@moenchengladbach.de
Düsseldorf;Oberbürgermeister;Scholten;Ulrich;Mülheim an der Ruhr;;Ruhrstr. 32-34;45466;Mülheim an der Ruhr;0208/4550;0208/4559999;www.muelheim-ruhr.de;info@stadt-mh.de
Münster;Oberbürgermeister;Lewe;Markus;Münster;;Klemensstraße 10;48127;Münster;0251/4920;0251/4927700;www.muenster.de;stadtverwaltung@stadt-muenster.de
Düsseldorf;Oberbürgermeister;Schranz;Daniel;Oberhausen;;Postfach 101505;46015;Oberhausen;0208/8251;0208/8252755;www.oberhausen.de;info@oberhausen.de
Düsseldorf;Oberbürgermeister;Mast-Weisz;Burkhard;Remscheid;;Theodor-Heuss-Platz 1;42853;Remscheid;02191/1600;02191/162748;www.remscheid.de;remscheid@str.de
Düsseldorf;Oberbürgermeister;Kurzbach;Tim-Oliver;Solingen;;Postfach 100165;42648;Solingen;0212/2900;0212/2902109;www.solingen.de;stadtinfo@solingen.de
Düsseldorf;Oberbürgermeister;Mucke;Andreas;Wuppertal;;Johannes-Rau-Platz 1;42269;Wuppertal;0202/5631;0202/5635353;www.wuppertal.de;stadtverwaltung@stadt.wuppertal.de
Köln;Oberbürgermeisterin;Reker;Henriette;Köln;;Postfach 103564;50475;Köln;0221/221-0;0221/2212211;www.stadt-koeln.de;stadtverwaltung@stadt-koeln.de
Köln;Städteregionsrat;Etschenberg;Helmut;Städteregion Aachen;;Postfach 500451;52088;Aachen;0241 5198-1;0241 533190;www.staedteregion-aachen.de;info@staedteregion-aachen.de
Reg-Bez;Titel HVB;HVB/Name;HVB/Vorname;Kreis;;ZustellStrasse;ZustellPLZ;ZustellOrt;Telefon;Telefax;Internet;E-Mail
